"id_rubrique","nom","edito","titre_seo","seo","parent","ordre","active","dept","created","modified","modifier"
"726","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","76","2018-11-05 12:09:48","2018-11-05 12:09:48","Maxime Stagiaire Stagiaire kidiklik"
"727","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","76","2018-11-05 12:10:15","2018-11-05 12:10:15","Maxime Stagiaire Stagiaire kidiklik"
"728","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","79","2018-11-05 12:11:02","2018-11-05 12:11:02","Maxime Balbaut"
"729","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","79","2018-11-05 12:11:24","2018-11-05 12:11:24","Maxime Balbaut"
"730","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","79","2018-11-05 12:11:43","2018-11-05 12:11:43","Maxime Balbaut"
"731","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","84","2018-11-05 12:12:37","2018-11-05 12:12:37","Maxime Balbaut"
"732","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","84","2018-11-05 12:13:05","2018-11-05 12:13:05","Maxime Balbaut"
"733","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","84","2018-11-05 12:13:26","2018-11-05 12:13:26","Maxime Balbaut"
"734","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","86","2018-11-05 12:14:20","2018-11-05 12:14:20","Maxime Balbaut"
"735","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","86","2018-11-05 12:14:57","2018-11-05 12:14:57","Maxime Balbaut"
"736","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","86","2018-11-05 12:15:14","2018-11-05 12:15:14","Maxime Balbaut"
"737","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","88","2018-11-05 13:11:26","2018-11-05 13:11:26","Maxime Balbaut"
"738","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","88","2018-11-05 13:11:50","2018-11-05 13:11:50","Maxime Balbaut"
"739","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","88","2018-11-05 13:12:11","2018-11-05 13:12:11","Maxime Balbaut"
"740","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","1","2018-11-05 13:13:45","2018-11-05 13:13:45","Maxime Balbaut"
"741","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","1","2018-11-05 13:14:16","2018-11-05 13:14:16","Maxime Balbaut"
"742","Lieux d&#39;écoute et d&#39;expression","Découvrez des lieux d'écoute, de rencontre et d'expression pour être bien dans ses baskets !",,,"624","2","1","1","2018-11-05 13:14:39","2021-04-02 12:44:59","Laurence Tissier"
"743","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","6","2018-11-05 13:15:51","2018-11-05 13:15:51","Maxime Balbaut"
"744","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","6","2018-11-05 13:16:20","2018-11-05 13:16:20","Maxime Balbaut"
"745","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","6","2018-11-05 13:16:39","2018-11-05 13:16:39","Maxime Balbaut"
"746","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","17","2018-11-05 13:17:32","2018-11-05 13:17:32","Maxime Balbaut"
"747","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","17","2018-11-05 13:18:28","2018-11-05 13:18:28","Maxime Balbaut"
"748","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","17","2018-11-05 13:18:56","2018-11-05 13:18:56","Maxime Balbaut"
"749","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !",,"SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","22","2018-11-05 13:19:37","2019-02-07 13:58:50","Juliette Quenardel"
"750","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !",,"CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","22","2018-11-05 13:20:04","2019-02-07 13:58:54","Juliette Quenardel"
"751","Autres","AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.",,"AUTRES // Ici retrouvez toutes les idées insolites pour passer un bon moment avec votre ado.","624","2","1","22","2018-11-05 13:20:23","2019-02-07 13:58:59","Juliette Quenardel"
"752","Expérience",,,,"1","3","1","46","2018-11-05 14:00:54","2018-11-05 14:00:54","Aurélie DERACO"
"763","Parcs et jeux pour les enfants",,,,"1","0","1","38","2019-06-26 20:18:24","2021-02-01 10:10:57","Sophie Haguet"
"764","Fermes et cueillettes",,,,"1","1","1","38","2019-06-26 20:18:42","2019-06-26 20:18:42","kidiklik kidiklik"
"765","Animaux et parcs animaliers",,,,"1","2","1","38","2019-06-26 20:20:17","2021-02-01 10:33:40","Sophie Haguet"
"766","Parcs et balades",,,,"1","0","1","87","2019-06-26 20:22:11","2019-06-26 20:22:11","kidiklik kidiklik"
"767","Fermes et cueillettes",,,,"1","1","1","87","2019-06-26 20:22:28","2019-06-26 20:22:28","kidiklik kidiklik"
"768","Zoos et parcs animaliers",,,,"1","2","1","87","2019-06-26 20:22:46","2019-06-26 20:22:46","kidiklik kidiklik"
"769","Parcs et balades",,,,"1","0","1","92","2019-06-26 20:23:30","2019-06-26 20:23:30","kidiklik kidiklik"
"770","Fermes et cueillettes",,,,"1","1","1","92","2019-06-26 20:23:44","2019-06-26 20:23:44","kidiklik kidiklik"
"771","Zoos et parcs animaliers",,,,"1","2","1","92","2019-06-26 20:24:04","2019-06-26 20:24:04","kidiklik kidiklik"
"772","Spectacles et festivals",,,,"2","0","1","38","2019-06-26 20:26:36","2019-06-26 20:26:36","kidiklik kidiklik"
"773","Ateliers créatifs",,,,"2","1","1","38","2019-06-26 20:27:11","2019-06-26 20:27:11","kidiklik kidiklik"
"774","Apprentissage des langues",,,,"2","2","1","38","2019-06-26 20:27:30","2019-06-26 20:27:30","kidiklik kidiklik"
"775","Spectacles et festivals",,,,"2","0","1","87","2019-06-26 20:28:35","2019-06-26 20:28:35","kidiklik kidiklik"
"776","Ateliers créatifs",,,,"2","1","1","87","2019-06-26 20:28:47","2019-06-26 20:28:47","kidiklik kidiklik"
"777","Apprentissage des langues",,,,"2","2","1","87","2019-06-26 20:29:06","2019-06-26 20:29:06","kidiklik kidiklik"
"778","Spectacles et festivals",,,,"2","0","1","92","2019-06-26 20:30:34","2019-06-26 20:30:34","kidiklik kidiklik"
"779","Ateliers créatifs",,,,"2","1","1","92","2019-06-26 20:30:50","2019-06-26 20:30:50","kidiklik kidiklik"
"780","Apprentissage des langues",,,,"2","2","1","92","2019-06-26 20:31:07","2019-06-26 20:31:07","kidiklik kidiklik"
"781","Châteaux",,,,"3","0","1","38","2019-06-26 20:32:39","2019-06-26 20:32:39","kidiklik kidiklik"
"782","Musées",,,,"3","1","1","38","2019-06-26 20:32:49","2019-06-26 20:32:49","kidiklik kidiklik"
"783","Patrimoine",,,,"3","2","1","38","2019-06-26 20:33:01","2019-06-26 20:33:01","kidiklik kidiklik"
"784","Châteaux",,,,"3","0","1","87","2019-06-26 20:33:27","2019-06-26 20:33:27","kidiklik kidiklik"
"785","Musées",,,,"3","1","1","87","2019-06-26 20:33:36","2019-06-26 20:33:36","kidiklik kidiklik"
"786","Patrimoine",,,,"3","2","1","87","2019-06-26 20:33:47","2019-06-26 20:33:47","kidiklik kidiklik"
"787","Châteaux",,,,"3","0","1","92","2019-06-26 20:34:09","2019-06-26 20:34:09","kidiklik kidiklik"
"788","Musées",,,,"3","1","1","92","2019-06-26 20:34:18","2019-06-26 20:34:18","kidiklik kidiklik"
"789","Patrimoine",,,,"3","2","1","92","2019-06-26 20:34:31","2019-06-26 20:34:31","kidiklik kidiklik"
"790","Expositions",,,,"3","3","1","92","2019-06-26 20:34:46","2019-06-26 20:34:46","kidiklik kidiklik"
"791","Expositions",,,,"3","3","1","87","2019-06-26 20:34:59","2019-06-26 20:34:59","kidiklik kidiklik"
"792","Expositions",,,,"3","3","1","38","2019-06-26 20:35:09","2019-06-26 20:35:09","kidiklik kidiklik"
"793","Parcs d&#39;attraction",,,,"4","0","1","38","2019-06-26 20:37:07","2019-06-26 20:37:07","kidiklik kidiklik"
"794","Loisirs en intérieur",,,,"4","1","1","38","2019-06-26 20:37:44","2019-06-26 20:37:44","kidiklik kidiklik"
"795","Loisirs en extérieur",,,,"4","2","1","38","2019-06-26 20:37:59","2019-06-26 20:37:59","kidiklik kidiklik"
"796","Parcs d&#39;attraction",,,,"4","0","1","87","2019-06-26 20:38:35","2019-06-26 20:38:35","kidiklik kidiklik"
"797","Loisirs en intérieur",,,,"4","1","1","87","2019-06-26 20:38:51","2019-06-26 20:38:51","kidiklik kidiklik"
"798","Loisirs en extérieur",,,,"4","2","1","87","2019-06-26 20:39:05","2019-06-26 20:39:05","kidiklik kidiklik"
"799","Parcs d&#39;attraction",,,,"4","0","1","92","2019-06-26 20:39:39","2019-06-26 20:39:39","kidiklik kidiklik"
"800","Loisirs en intérieur",,,,"4","1","1","92","2019-06-26 20:39:50","2019-06-26 20:39:50","kidiklik kidiklik"
"801","Loisirs en extérieur",,,,"4","2","1","92","2019-06-26 20:40:03","2019-06-26 20:40:03","kidiklik kidiklik"
"802","Services pour les parents",,,,"5","0","1","38","2019-06-26 20:41:24","2019-06-26 20:41:24","kidiklik kidiklik"
"803","Restos kidsfriendly",,,,"5","1","1","38","2019-06-26 20:42:17","2019-06-26 20:42:38","kidiklik kidiklik"
"804","Boutiques sympas",,,,"5","2","1","38","2019-06-26 20:43:16","2019-06-26 20:43:16","kidiklik kidiklik"
"805","Services pour les parents",,,,"5","0","1","87","2019-06-26 20:43:56","2019-06-26 20:43:56","kidiklik kidiklik"
"806","Restos kidsfriendly",,,,"5","1","1","87","2019-06-26 20:44:13","2019-06-26 20:44:13","kidiklik kidiklik"
"807","Boutiques sympas",,,,"5","2","1","87","2019-06-26 20:44:35","2019-06-26 20:44:35","kidiklik kidiklik"
"808","Services pour les parents",,,,"5","0","1","92","2019-06-26 20:45:00","2019-06-26 20:45:00","kidiklik kidiklik"
"809","Restos kidsfriendly",,,,"5","1","1","92","2019-06-26 20:45:18","2019-06-26 20:45:18","kidiklik kidiklik"
"810","Boutiques sympas",,,,"5","2","1","92","2019-06-26 20:45:32","2019-06-26 20:45:32","kidiklik kidiklik"
"811","En intérieur",,,,"6","0","1","38","2019-06-26 20:46:34","2019-06-26 20:46:34","kidiklik kidiklik"
"812","En extérieur",,,,"6","1","1","38","2019-06-26 20:47:03","2020-01-06 11:23:48","Anne-Cecile Bechu"
"813","A domicile",,,,"6","2","1","38","2019-06-26 20:47:16","2019-06-26 20:47:16","kidiklik kidiklik"
"814","En intérieur",,,,"6","0","1","87","2019-06-26 20:48:03","2019-06-26 20:48:03","kidiklik kidiklik"
"815","En extérieur",,,,"6","1","1","87","2019-06-26 20:48:14","2019-06-26 20:48:14","kidiklik kidiklik"
"816","A domicile",,,,"6","2","1","87","2019-06-26 20:48:26","2019-06-26 20:48:26","kidiklik kidiklik"
"817","En intérieur",,,,"6","0","1","92","2019-06-26 20:48:50","2019-06-26 20:48:50","kidiklik kidiklik"
"818","En extérieur",,,,"6","1","1","92","2019-06-26 20:49:00","2019-06-26 20:49:00","kidiklik kidiklik"
"819","A domicile",,,,"6","2","1","92","2019-06-26 20:49:10","2019-06-26 20:49:10","kidiklik kidiklik"
"820","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","Sorties ado","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","38","2019-06-26 20:51:17","2019-06-26 21:01:06","kidiklik kidiklik"
"821","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","Culture ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","38","2019-06-26 20:52:58","2019-06-26 21:01:17","kidiklik kidiklik"
"822","Autres",,,,"624","2","1","38","2019-06-26 20:53:08","2019-06-26 20:53:08","kidiklik kidiklik"
"823","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","Sorties ado","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","87","2019-06-26 20:55:55","2019-06-26 21:00:42","kidiklik kidiklik"
"824","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","Culture ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","87","2019-06-26 20:57:30","2019-06-26 21:00:54","kidiklik kidiklik"
"825","Autres",,,,"624","2","1","87","2019-06-26 20:57:41","2019-06-26 20:57:41","kidiklik kidiklik"
"826","Sensations fortes","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","Sorties ado","SENSATIONS FORTES // Faites le plein d’activités pour booster votre ado les week-ends, pendant les vacances ou pour son anniversaire ! Piquez sa curiosité en lui faisant découvrir des jeux de réalité virtuelle, des escape games, des skateparks, du karting ou encore de l’accrobranche. Du FUN à partager en famille !","624","0","1","92","2019-06-26 20:58:47","2019-06-26 21:00:04","kidiklik kidiklik"
"827","Cultiver son ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","Culture ado","CULTIVER SON ADO // Envie de passer un moment privilégié avec votre ado ? Plusieurs sorties s’offrent à vous : premiers concerts, spectacles, expos BD, séances de dédicaces, etc. Se cultiver en s’amusant, c’est plus facile avec Kidiklik !","624","1","1","92","2019-06-26 20:59:44","2019-06-26 20:59:44","kidiklik kidiklik"
"828","Autres",,,,"624","2","1","92","2019-06-26 20:59:54","2019-06-26 20:59:54","kidiklik kidiklik"
"829","test","test","test","test","4","0","1","97","2019-09-10 09:20:33","2019-09-10 09:20:33","Sophie De Pelet"
"830","Spécial ados","Des endroits sympas pour fêter son anniversaire entre ""grands"" !  ","Anniversaire - ados - Ain","anniversaire -ados - ain ","6","2","1","1","2019-09-24 09:03:41","2019-09-24 09:28:33","Laurence Tissier"
"831","Parcs d&#39;attractions",,,,"4","0","1","52","2020-01-06 11:17:17","2020-09-22 07:32:18","Romain Coyard"
"832","Loisirs en intérieur",,,,"4","1","1","52","2020-01-06 11:17:33","2020-01-06 11:17:33","Anne-Cecile Bechu"
"833","Loisirs en extérieur",,,,"4","2","1","52","2020-01-06 11:17:45","2020-01-06 11:17:45","Anne-Cecile Bechu"
"834","Spectacles et festivals",,"festivals, spectacles","Retrouvez ici les festivals et spectacles pour les enfants et les familles dans la Marne et l'Aube","2","0","1","52","2020-01-06 11:18:17","2021-03-26 17:43:06","Romain Coyard"
"835","Ateliers créatifs et éveil moteur",,"ateliers créatifs et éveil mot","Retrouvez ici les ateliers créatifs pour les enfants et les familles dans la Marne et l'Aube","2","1","1","52","2020-01-06 11:18:30","2021-06-24 10:25:08","Romain Coyard"
"836","Apprentissage des langues",,"anglais apprentissage des lang","Retrouvez ici les cours d'anglais et d'apprentissage des langues dans la Marne et l'Aube","2","2","1","52","2020-01-06 11:18:41","2021-03-26 17:44:17","Romain Coyard"
"837","Parcs et balades",,,,"1","0","1","52","2020-01-06 11:19:23","2020-01-06 11:19:23","Anne-Cecile Bechu"
"838","Fermes et cueillettes",,,,"1","1","1","52","2020-01-06 11:19:40","2020-01-06 11:19:40","Anne-Cecile Bechu"
"839","Zoos et parcs animaliers",,,,"1","2","1","52","2020-01-06 11:19:52","2020-01-06 11:19:52","Anne-Cecile Bechu"
"840","Services pour les parents",,,,"5","0","1","52","2020-01-06 11:20:28","2020-01-06 11:20:28","Anne-Cecile Bechu"
"841","Cafés et restos kidsfriendly",,,,"5","1","1","52","2020-01-06 11:20:34","2020-09-22 07:34:49","Romain Coyard"
"842","Boutiques sympas",,,,"5","2","1","52","2020-01-06 11:20:46","2020-01-06 11:20:46","Anne-Cecile Bechu"
"843","Sensations fortes",,,,"624","0","1","52","2020-01-06 11:21:25","2020-01-06 11:21:25","Anne-Cecile Bechu"
"844","Cultiver son ado",,,,"624","1","1","52","2020-01-06 11:21:44","2020-01-06 11:21:44","Anne-Cecile Bechu"
"845","Autres",,,,"624","3","1","52","2020-01-06 11:21:59","2020-10-09 09:06:01","Anne-Cecile Bechu"
"846","Châteaux",,,,"3","0","1","52","2020-01-06 11:22:30","2020-01-06 11:22:30","Anne-Cecile Bechu"
"847","Musées dépoussiérés",,,,"3","1","1","52","2020-01-06 11:22:41","2020-09-22 07:33:03","Romain Coyard"
"848","Patrimoine",,,,"3","2","1","52","2020-01-06 11:22:53","2020-01-06 11:22:53","Anne-Cecile Bechu"
"849","Expositions",,,,"3","3","1","52","2020-01-06 11:23:04","2020-01-06 11:23:04","Anne-Cecile Bechu"
"850","En intérieur",,,,"6","0","1","52","2020-01-06 11:23:39","2020-01-06 11:23:39","Anne-Cecile Bechu"
"851","En extérieur",,,,"6","1","1","52","2020-01-06 11:23:54","2020-01-06 11:23:54","Anne-Cecile Bechu"
"852","A domicile",,,,"6","2","1","52","2020-01-06 11:24:16","2020-01-06 11:24:16","Anne-Cecile Bechu"
"853","Jouer et enquêter","Escape game, jeu de piste, réalité virtuelle, chasse au trésor à Orléans et dans le Loiret","Escape game, jeux en réalité v","Escape game, jeu de piste, chasse au trésor à Orléans et dans le Loiret","624","1","1","46","2020-01-10 10:06:21","2020-01-10 10:08:05","Aurélie DERACO"
"854","Voir des animaux",,,,"1","0","1","50","2020-01-16 12:00:09","2020-01-16 13:50:58","Flavie Chiron"
"857","Hébergements kid-friendly","hébergement en famille dans le Val de Loire",,,"5","5","1","46","2020-03-03 09:33:09","2020-03-03 09:33:09","Aurélie DERACO"
"858","Cours pour enfants et stages des vacances","Les sites avec des cours sympas pour nos enfants et des super stages pour les vacances ! De quoi les occuper toute l'année !","Cours pour enfants et stages d","Cours pour enfants et stages des vacances près d'Orléans et dans le Loiret","5","0","1","46","2020-04-03 08:43:12","2020-04-03 08:43:12","Aurélie DERACO"
